股票代码,时间,收盘价,涨跌幅,换手率
00738,2019-03,0.77,0.04,1.27
00738,2018-12,0.81,-0.22,1.61
00738,2018-09,1.04,-0.15,1.75
00738,2018-06,1.0442,0.13,4.78
00738,2018-03,1.1665,-0.12,2.12
00738,2017-12,1.1783,-0.03,3.64
00738,2017-09,1.2236,-0.14,2.56
00738,2017-06,1.397,-0.1,1.39
00738,2017-03,1.2947,0.17,2.4
00738,2016-12,1.2777,-0.03,1.84
00738,2016-09,1.2372,0.11,2.79
00738,2016-06,1.2348,0.02,5.13
00738,2016-03,1.1494,-0.12,3.23
00738,2015-12,1.2969,-0.17,2.88
00738,2015-09,1.467,-1.33,5.8
00738,2015-06,1.8824,0.6,8.7
00738,2015-03,1.8164,-0.05,2.3
00739,2011-01,2.36,0.0,0.0
00739,2010-04,2.24,-0.1,0.0
00739,2010-03,2.47,-0.36,0.0
00739,2009-12,1.88,0.98,0.0
00739,2009-09,1.89,-0.15,0.0
00739,2009-06,1.25,0.84,0.0
00739,2009-03,1.02,-0.62,0.0
00739,2008-12,0.62,-6.39,0.0
00739,2008-09,1.35,-3.43,0.0
00739,2008-06,4.82,-0.12,0.0
00739,2008-03,3.5,4.06,0.0
00739,2007-12,1.48,5.84,0.0
00739,2007-09,5.22,2.14,0.0
00739,2007-06,2.43,2.92,0.0
00739,2007-03,1.45,-4.64,0.0
00739,2006-12,1.35,-0.15,0.0
00739,2006-09,1.38,-0.39,0.0
00739,2006-06,1.68,0.15,0.0
00743,2019-03,4.73,2.24,5.69
00743,2018-12,5.43,-2.59,4.13
00743,2018-09,4.46,3.39,9.66
00743,2018-06,3.2558,1.42,4.02
00743,2018-03,2.5376,0.81,2.73
00743,2017-12,2.4515,-0.02,0.84
00743,2017-09,2.1929,0.44,1.76
00743,2017-06,2.0941,0.03,2.93
00743,2017-03,1.6036,0.47,3.75
00743,2016-12,1.6602,-0.08,0.87
00743,2016-09,1.264,0.39,1.31
00743,2016-06,1.2074,-0.03,1.37
00743,2016-03,1.0894,-0.26,1.2
00743,2015-12,1.5887,-0.33,0.72
00743,2015-09,1.9337,-1.55,1.12
00743,2015-06,3.4135,-0.32,2.11
00743,2015-03,3.3516,-0.34,3.04
00743,2014-12,3.5686,-0.19,1.5
00745,2019-03,0.014,0.006,17.7
00745,2018-12,0.013,0.0,3.25
00745,2018-09,0.015,0.0,7.05
00745,2018-06,0.015,0.0,13.67
00745,2018-03,0.016,0.0,9.44
00745,2017-12,0.019,0.0,30.93
00745,2017-09,0.014,0.01,33.28
00745,2017-06,0.01,0.0,27.23
00745,2017-03,0.034,0.0,14.3
00745,2016-12,0.036,0.0,18.98
00745,2016-09,0.043,0.01,30.98
00745,2016-06,0.042,0.02,26.38
00745,2016-03,0.038,0.01,50.17
00745,2015-12,0.06,-0.02,80.45
00745,2015-09,0.087,-0.2,58.68
00745,2015-06,0.1858,0.03,504.73
00745,2015-03,0.148,-0.11,156.85
00745,2014-12,0.2265,-0.19,66.63
00746,2019-04,4.95,-0.14,0.58
00746,2019-03,4.98,-0.29,1.11
